"total_sleep_time","transportation_method","prior_knowl","teacher_performance","predicted"
14,"Driving",10,"2",4
14,"Driving",15,"2",4
14,"Driving",20,"2",4
14,"Driving",25,"2",4
14,"Driving",30,"2",4
14,"Driving",35,"2",4
14,"Driving",40,"2",4
14,"Driving",45,"2",4
14,"Driving",50,"2",4
14,"Driving",55,"2",4
14,"Driving",60,"2",4
14,"Driving",65,"2",4
14,"Driving",70,"2",4
14,"Driving",75,"2",4
14,"Driving",80,"2",4
14,"Driving",85,"2",4
14,"Driving",90,"2",4
14,"Driving",95,"2",4
14,"Driving",100,"2",4
15,"Driving",0,"2",5
15,"Driving",5,"2",5
15,"Driving",10,"2",5
15,"Driving",15,"2",5
15,"Driving",20,"2",5
15,"Driving",25,"2",5
15,"Driving",30,"2",4
15,"Driving",35,"2",4
15,"Driving",40,"2",4
15,"Driving",45,"2",4
15,"Driving",50,"2",4
15,"Driving",55,"2",4
15,"Driving",60,"2",4
15,"Driving",65,"2",4
15,"Driving",70,"2",4
15,"Driving",75,"2",4
15,"Driving",80,"2",4
15,"Driving",85,"2",4
15,"Driving",90,"2",4
15,"Driving",95,"2",4
15,"Driving",100,"2",4
16,"Driving",0,"2",5
16,"Driving",5,"2",5
16,"Driving",10,"2",5
16,"Driving",15,"2",5
16,"Driving",20,"2",5
16,"Driving",25,"2",5
16,"Driving",30,"2",5
16,"Driving",35,"2",5
16,"Driving",40,"2",5
16,"Driving",45,"2",5
16,"Driving",50,"2",5
16,"Driving",55,"2",5
16,"Driving",60,"2",5
16,"Driving",65,"2",5
16,"Driving",70,"2",5
16,"Driving",75,"2",4
16,"Driving",80,"2",4
16,"Driving",85,"2",4
16,"Driving",90,"2",4
16,"Driving",95,"2",4
16,"Driving",100,"2",4
17,"Driving",0,"2",5
17,"Driving",5,"2",5
17,"Driving",10,"2",5
17,"Driving",15,"2",5
17,"Driving",20,"2",5
17,"Driving",25,"2",5
17,"Driving",30,"2",5
17,"Driving",35,"2",5
17,"Driving",40,"2",5
17,"Driving",45,"2",5
17,"Driving",50,"2",5
17,"Driving",55,"2",5
17,"Driving",60,"2",5
17,"Driving",65,"2",5
17,"Driving",70,"2",5
17,"Driving",75,"2",5
17,"Driving",80,"2",5
17,"Driving",85,"2",5
17,"Driving",90,"2",5
17,"Driving",95,"2",5
17,"Driving",100,"2",5
18,"Driving",0,"2",5
18,"Driving",5,"2",5
18,"Driving",10,"2",5
18,"Driving",15,"2",5
18,"Driving",20,"2",5
18,"Driving",25,"2",5
18,"Driving",30,"2",5
18,"Driving",35,"2",5
18,"Driving",40,"2",5
18,"Driving",45,"2",5
18,"Driving",50,"2",5
18,"Driving",55,"2",5
18,"Driving",60,"2",5
18,"Driving",65,"2",5
18,"Driving",70,"2",5
18,"Driving",75,"2",5
18,"Driving",80,"2",5
18,"Driving",85,"2",5
18,"Driving",90,"2",5
18,"Driving",95,"2",5
18,"Driving",100,"2",5
19,"Driving",0,"2",5
19,"Driving",5,"2",5
19,"Driving",10,"2",5
19,"Driving",15,"2",5
19,"Driving",20,"2",5
19,"Driving",25,"2",5
19,"Driving",30,"2",5
19,"Driving",35,"2",5
19,"Driving",40,"2",5
19,"Driving",45,"2",5
19,"Driving",50,"2",5
19,"Driving",55,"2",5
19,"Driving",60,"2",5
19,"Driving",65,"2",5
19,"Driving",70,"2",5
19,"Driving",75,"2",5
19,"Driving",80,"2",5
19,"Driving",85,"2",5
19,"Driving",90,"2",5
19,"Driving",95,"2",5
19,"Driving",100,"2",5
20,"Driving",0,"2",5
20,"Driving",5,"2",5
20,"Driving",10,"2",5
20,"Driving",15,"2",5
20,"Driving",20,"2",5
20,"Driving",25,"2",5
20,"Driving",30,"2",5
20,"Driving",35,"2",5
20,"Driving",40,"2",5
20,"Driving",45,"2",5
20,"Driving",50,"2",5
20,"Driving",55,"2",5
20,"Driving",60,"2",5
20,"Driving",65,"2",5
20,"Driving",70,"2",5
20,"Driving",75,"2",5
20,"Driving",80,"2",5
20,"Driving",85,"2",5
20,"Driving",90,"2",5
20,"Driving",95,"2",5
20,"Driving",100,"2",5
21,"Driving",0,"2",5
21,"Driving",5,"2",5
21,"Driving",10,"2",5
21,"Driving",15,"2",5
21,"Driving",20,"2",5
21,"Driving",25,"2",5
21,"Driving",30,"2",5
21,"Driving",35,"2",5
21,"Driving",40,"2",5
21,"Driving",45,"2",5
21,"Driving",50,"2",5
21,"Driving",55,"2",5
21,"Driving",60,"2",5
21,"Driving",65,"2",5
21,"Driving",70,"2",5
21,"Driving",75,"2",5
21,"Driving",80,"2",5
21,"Driving",85,"2",5
21,"Driving",90,"2",5
21,"Driving",95,"2",5
21,"Driving",100,"2",5
22,"Driving",0,"2",5
22,"Driving",5,"2",5
22,"Driving",10,"2",5
22,"Driving",15,"2",5
22,"Driving",20,"2",5
22,"Driving",25,"2",5
22,"Driving",30,"2",5
22,"Driving",35,"2",5
22,"Driving",40,"2",5
22,"Driving",45,"2",5
22,"Driving",50,"2",5
22,"Driving",55,"2",5
22,"Driving",60,"2",5
22,"Driving",65,"2",5
22,"Driving",70,"2",5
22,"Driving",75,"2",5
22,"Driving",80,"2",5
22,"Driving",85,"2",5
22,"Driving",90,"2",5
22,"Driving",95,"2",5
22,"Driving",100,"2",5
23,"Driving",0,"2",5
23,"Driving",5,"2",5
23,"Driving",10,"2",5
23,"Driving",15,"2",5
23,"Driving",20,"2",5
23,"Driving",25,"2",5
23,"Driving",30,"2",5
23,"Driving",35,"2",5
23,"Driving",40,"2",5
23,"Driving",45,"2",5
23,"Driving",50,"2",5
23,"Driving",55,"2",5
23,"Driving",60,"2",5
23,"Driving",65,"2",5
23,"Driving",70,"2",5
23,"Driving",75,"2",5
23,"Driving",80,"2",5
23,"Driving",85,"2",5
23,"Driving",90,"2",5
23,"Driving",95,"2",5
23,"Driving",100,"2",5
24,"Driving",0,"2",5
24,"Driving",5,"2",5
24,"Driving",10,"2",5
24,"Driving",15,"2",5
24,"Driving",20,"2",5
24,"Driving",25,"2",5
24,"Driving",30,"2",5
24,"Driving",35,"2",5
24,"Driving",40,"2",5
24,"Driving",45,"2",5
24,"Driving",50,"2",5
24,"Driving",55,"2",5
24,"Driving",60,"2",5
24,"Driving",65,"2",5
24,"Driving",70,"2",5
24,"Driving",75,"2",5
24,"Driving",80,"2",5
24,"Driving",85,"2",5
24,"Driving",90,"2",5
24,"Driving",95,"2",5
24,"Driving",100,"2",5
0,"Driving",0,"3",1
0,"Driving",5,"3",1
0,"Driving",10,"3",1
0,"Driving",15,"3",1
0,"Driving",20,"3",1
0,"Driving",25,"3",1
0,"Driving",30,"3",1
0,"Driving",35,"3",1
0,"Driving",40,"3",1
0,"Driving",45,"3",1
0,"Driving",50,"3",1
0,"Driving",55,"3",1
0,"Driving",60,"3",1
0,"Driving",65,"3",1
0,"Driving",70,"3",1
0,"Driving",75,"3",1
0,"Driving",80,"3",1
0,"Driving",85,"3",1
0,"Driving",90,"3",1
0,"Driving",95,"3",1
0,"Driving",100,"3",1
1,"Driving",0,"3",2
1,"Driving",5,"3",2
1,"Driving",10,"3",2
1,"Driving",15,"3",2
1,"Driving",20,"3",2
1,"Driving",25,"3",1
1,"Driving",30,"3",1
1,"Driving",35,"3",1
1,"Driving",40,"3",1
1,"Driving",45,"3",1
1,"Driving",50,"3",1
1,"Driving",55,"3",1
1,"Driving",60,"3",1
1,"Driving",65,"3",1
1,"Driving",70,"3",1
1,"Driving",75,"3",1
1,"Driving",80,"3",1
1,"Driving",85,"3",1
1,"Driving",90,"3",1
1,"Driving",95,"3",1
1,"Driving",100,"3",1
2,"Driving",0,"3",2
2,"Driving",5,"3",2
2,"Driving",10,"3",2
2,"Driving",15,"3",2
2,"Driving",20,"3",2
2,"Driving",25,"3",2
2,"Driving",30,"3",2
2,"Driving",35,"3",2
2,"Driving",40,"3",2
2,"Driving",45,"3",2
2,"Driving",50,"3",2
2,"Driving",55,"3",2
2,"Driving",60,"3",2
2,"Driving",65,"3",1
2,"Driving",70,"3",1
2,"Driving",75,"3",1
2,"Driving",80,"3",1
2,"Driving",85,"3",1
2,"Driving",90,"3",1
2,"Driving",95,"3",1
2,"Driving",100,"3",1
3,"Driving",0,"3",2
3,"Driving",5,"3",2
3,"Driving",10,"3",2
3,"Driving",15,"3",2
3,"Driving",20,"3",2
3,"Driving",25,"3",2
3,"Driving",30,"3",2
3,"Driving",35,"3",2
3,"Driving",40,"3",2
3,"Driving",45,"3",2
3,"Driving",50,"3",2
3,"Driving",55,"3",2
3,"Driving",60,"3",2
3,"Driving",65,"3",2
3,"Driving",70,"3",2
3,"Driving",75,"3",2
3,"Driving",80,"3",2
3,"Driving",85,"3",2
3,"Driving",90,"3",2
3,"Driving",95,"3",2
3,"Driving",100,"3",2
4,"Driving",0,"3",2
4,"Driving",5,"3",2
4,"Driving",10,"3",2
4,"Driving",15,"3",2
4,"Driving",20,"3",2
4,"Driving",25,"3",2
4,"Driving",30,"3",2
4,"Driving",35,"3",2
4,"Driving",40,"3",2
4,"Driving",45,"3",2
4,"Driving",50,"3",2
4,"Driving",55,"3",2
4,"Driving",60,"3",2
4,"Driving",65,"3",2
4,"Driving",70,"3",2
4,"Driving",75,"3",2
4,"Driving",80,"3",2
4,"Driving",85,"3",2
4,"Driving",90,"3",2
4,"Driving",95,"3",2
4,"Driving",100,"3",2
5,"Driving",0,"3",3
5,"Driving",5,"3",3
5,"Driving",10,"3",3
5,"Driving",15,"3",3
5,"Driving",20,"3",3
5,"Driving",25,"3",2
5,"Driving",30,"3",2
5,"Driving",35,"3",2
5,"Driving",40,"3",2
5,"Driving",45,"3",2
5,"Driving",50,"3",2
5,"Driving",55,"3",2
5,"Driving",60,"3",2
5,"Driving",65,"3",2
5,"Driving",70,"3",2
5,"Driving",75,"3",2
5,"Driving",80,"3",2
5,"Driving",85,"3",2
5,"Driving",90,"3",2
5,"Driving",95,"3",2
5,"Driving",100,"3",2
6,"Driving",0,"3",3
6,"Driving",5,"3",3
6,"Driving",10,"3",3
6,"Driving",15,"3",3
6,"Driving",20,"3",3
6,"Driving",25,"3",3
6,"Driving",30,"3",3
6,"Driving",35,"3",3
6,"Driving",40,"3",3
6,"Driving",45,"3",3
6,"Driving",50,"3",3
6,"Driving",55,"3",3
6,"Driving",60,"3",3
6,"Driving",65,"3",2
6,"Driving",70,"3",2
6,"Driving",75,"3",2
6,"Driving",80,"3",2
6,"Driving",85,"3",2
6,"Driving",90,"3",2
6,"Driving",95,"3",2
6,"Driving",100,"3",2
7,"Driving",0,"3",3
7,"Driving",5,"3",3
7,"Driving",10,"3",3
7,"Driving",15,"3",3
7,"Driving",20,"3",3
7,"Driving",25,"3",3
7,"Driving",30,"3",3
7,"Driving",35,"3",3
7,"Driving",40,"3",3
7,"Driving",45,"3",3
7,"Driving",50,"3",3
7,"Driving",55,"3",3
7,"Driving",60,"3",3
7,"Driving",65,"3",3
7,"Driving",70,"3",3
7,"Driving",75,"3",3
7,"Driving",80,"3",3
7,"Driving",85,"3",3
7,"Driving",90,"3",3
7,"Driving",95,"3",3
7,"Driving",100,"3",3
8,"Driving",0,"3",3
8,"Driving",5,"3",3
8,"Driving",10,"3",3
8,"Driving",15,"3",3
8,"Driving",20,"3",3
8,"Driving",25,"3",3
8,"Driving",30,"3",3
8,"Driving",35,"3",3
8,"Driving",40,"3",3
8,"Driving",45,"3",3
8,"Driving",50,"3",3
8,"Driving",55,"3",3
8,"Driving",60,"3",3
8,"Driving",65,"3",3
8,"Driving",70,"3",3
8,"Driving",75,"3",3
8,"Driving",80,"3",3
8,"Driving",85,"3",3
8,"Driving",90,"3",3
8,"Driving",95,"3",3
8,"Driving",100,"3",3
9,"Driving",0,"3",4
9,"Driving",5,"3",4
9,"Driving",10,"3",4
9,"Driving",15,"3",4
9,"Driving",20,"3",3
9,"Driving",25,"3",3
9,"Driving",30,"3",3
9,"Driving",35,"3",3
9,"Driving",40,"3",3
9,"Driving",45,"3",3
9,"Driving",50,"3",3
9,"Driving",55,"3",3
9,"Driving",60,"3",3
9,"Driving",65,"3",3
9,"Driving",70,"3",3
9,"Driving",75,"3",3
9,"Driving",80,"3",3
9,"Driving",85,"3",3
9,"Driving",90,"3",3
9,"Driving",95,"3",3
9,"Driving",100,"3",3
10,"Driving",0,"3",4
10,"Driving",5,"3",4
10,"Driving",10,"3",4
10,"Driving",15,"3",4
10,"Driving",20,"3",4
10,"Driving",25,"3",4
10,"Driving",30,"3",4
10,"Driving",35,"3",4
10,"Driving",40,"3",4
10,"Driving",45,"3",4
10,"Driving",50,"3",4
10,"Driving",55,"3",4
10,"Driving",60,"3",4
10,"Driving",65,"3",3
10,"Driving",70,"3",3
10,"Driving",75,"3",3
10,"Driving",80,"3",3
10,"Driving",85,"3",3
10,"Driving",90,"3",3
10,"Driving",95,"3",3
10,"Driving",100,"3",3
11,"Driving",0,"3",4
11,"Driving",5,"3",4
11,"Driving",10,"3",4
11,"Driving",15,"3",4
11,"Driving",20,"3",4
11,"Driving",25,"3",4
11,"Driving",30,"3",4
11,"Driving",35,"3",4
11,"Driving",40,"3",4
11,"Driving",45,"3",4
11,"Driving",50,"3",4
11,"Driving",55,"3",4
11,"Driving",60,"3",4
11,"Driving",65,"3",4
11,"Driving",70,"3",4
11,"Driving",75,"3",4
11,"Driving",80,"3",4
11,"Driving",85,"3",4
11,"Driving",90,"3",4
11,"Driving",95,"3",4
11,"Driving",100,"3",4
12,"Driving",0,"3",4
12,"Driving",5,"3",4
12,"Driving",10,"3",4
12,"Driving",15,"3",4
12,"Driving",20,"3",4
12,"Driving",25,"3",4
12,"Driving",30,"3",4
12,"Driving",35,"3",4
12,"Driving",40,"3",4
12,"Driving",45,"3",4
12,"Driving",50,"3",4
12,"Driving",55,"3",4
12,"Driving",60,"3",4
12,"Driving",65,"3",4
12,"Driving",70,"3",4
12,"Driving",75,"3",4
12,"Driving",80,"3",4
12,"Driving",85,"3",4
12,"Driving",90,"3",4
12,"Driving",95,"3",4
12,"Driving",100,"3",4
13,"Driving",0,"3",5
13,"Driving",5,"3",5
13,"Driving",10,"3",5
13,"Driving",15,"3",5
13,"Driving",20,"3",5
13,"Driving",25,"3",4
13,"Driving",30,"3",4
13,"Driving",35,"3",4
13,"Driving",40,"3",4
13,"Driving",45,"3",4
13,"Driving",50,"3",4
13,"Driving",55,"3",4
13,"Driving",60,"3",4
13,"Driving",65,"3",4
13,"Driving",70,"3",4
13,"Driving",75,"3",4
13,"Driving",80,"3",4
13,"Driving",85,"3",4
13,"Driving",90,"3",4
13,"Driving",95,"3",4
13,"Driving",100,"3",4
14,"Driving",0,"3",5
14,"Driving",5,"3",5
14,"Driving",10,"3",5
14,"Driving",15,"3",5
14,"Driving",20,"3",5
14,"Driving",25,"3",5
14,"Driving",30,"3",5
14,"Driving",35,"3",5
14,"Driving",40,"3",5
14,"Driving",45,"3",5
14,"Driving",50,"3",5
14,"Driving",55,"3",5
14,"Driving",60,"3",5
14,"Driving",65,"3",4
14,"Driving",70,"3",4
14,"Driving",75,"3",4
14,"Driving",80,"3",4
14,"Driving",85,"3",4
14,"Driving",90,"3",4
14,"Driving",95,"3",4
14,"Driving",100,"3",4
15,"Driving",0,"3",5
15,"Driving",5,"3",5
15,"Driving",10,"3",5
15,"Driving",15,"3",5
15,"Driving",20,"3",5
15,"Driving",25,"3",5
15,"Driving",30,"3",5
15,"Driving",35,"3",5
15,"Driving",40,"3",5
15,"Driving",45,"3",5
15,"Driving",50,"3",5
15,"Driving",55,"3",5
15,"Driving",60,"3",5
15,"Driving",65,"3",5
15,"Driving",70,"3",5
15,"Driving",75,"3",5
15,"Driving",80,"3",5
15,"Driving",85,"3",5
15,"Driving",90,"3",5
15,"Driving",95,"3",5
15,"Driving",100,"3",5
16,"Driving",0,"3",5
16,"Driving",5,"3",5
16,"Driving",10,"3",5
16,"Driving",15,"3",5
16,"Driving",20,"3",5
16,"Driving",25,"3",5
16,"Driving",30,"3",5
16,"Driving",35,"3",5
16,"Driving",40,"3",5
16,"Driving",45,"3",5
16,"Driving",50,"3",5
16,"Driving",55,"3",5
16,"Driving",60,"3",5
16,"Driving",65,"3",5
16,"Driving",70,"3",5
16,"Driving",75,"3",5
16,"Driving",80,"3",5
16,"Driving",85,"3",5
16,"Driving",90,"3",5
16,"Driving",95,"3",5
16,"Driving",100,"3",5
17,"Driving",0,"3",5
17,"Driving",5,"3",5
17,"Driving",10,"3",5
17,"Driving",15,"3",5
17,"Driving",20,"3",5
17,"Driving",25,"3",5
17,"Driving",30,"3",5
17,"Driving",35,"3",5
17,"Driving",40,"3",5
17,"Driving",45,"3",5
17,"Driving",50,"3",5
17,"Driving",55,"3",5
17,"Driving",60,"3",5
17,"Driving",65,"3",5
17,"Driving",70,"3",5
17,"Driving",75,"3",5
17,"Driving",80,"3",5
17,"Driving",85,"3",5
17,"Driving",90,"3",5
17,"Driving",95,"3",5
17,"Driving",100,"3",5
18,"Driving",0,"3",5
18,"Driving",5,"3",5
18,"Driving",10,"3",5
18,"Driving",15,"3",5
18,"Driving",20,"3",5
18,"Driving",25,"3",5
18,"Driving",30,"3",5
18,"Driving",35,"3",5
18,"Driving",40,"3",5
18,"Driving",45,"3",5
18,"Driving",50,"3",5
18,"Driving",55,"3",5
18,"Driving",60,"3",5
18,"Driving",65,"3",5
18,"Driving",70,"3",5
18,"Driving",75,"3",5
18,"Driving",80,"3",5
18,"Driving",85,"3",5
18,"Driving",90,"3",5
18,"Driving",95,"3",5
18,"Driving",100,"3",5
19,"Driving",0,"3",5
19,"Driving",5,"3",5
19,"Driving",10,"3",5
19,"Driving",15,"3",5
19,"Driving",20,"3",5
19,"Driving",25,"3",5
19,"Driving",30,"3",5
19,"Driving",35,"3",5
19,"Driving",40,"3",5
19,"Driving",45,"3",5
19,"Driving",50,"3",5
19,"Driving",55,"3",5
19,"Driving",60,"3",5
19,"Driving",65,"3",5
19,"Driving",70,"3",5
19,"Driving",75,"3",5
19,"Driving",80,"3",5
19,"Driving",85,"3",5
19,"Driving",90,"3",5
19,"Driving",95,"3",5
19,"Driving",100,"3",5
20,"Driving",0,"3",5
20,"Driving",5,"3",5
20,"Driving",10,"3",5
20,"Driving",15,"3",5
20,"Driving",20,"3",5
20,"Driving",25,"3",5
20,"Driving",30,"3",5
20,"Driving",35,"3",5
20,"Driving",40,"3",5
20,"Driving",45,"3",5
20,"Driving",50,"3",5
20,"Driving",55,"3",5
20,"Driving",60,"3",5
20,"Driving",65,"3",5
20,"Driving",70,"3",5
20,"Driving",75,"3",5
20,"Driving",80,"3",5
20,"Driving",85,"3",5
20,"Driving",90,"3",5
20,"Driving",95,"3",5
20,"Driving",100,"3",5
21,"Driving",0,"3",5
21,"Driving",5,"3",5
21,"Driving",10,"3",5
21,"Driving",15,"3",5
21,"Driving",20,"3",5
21,"Driving",25,"3",5
21,"Driving",30,"3",5
21,"Driving",35,"3",5
21,"Driving",40,"3",5
21,"Driving",45,"3",5
21,"Driving",50,"3",5
21,"Driving",55,"3",5
21,"Driving",60,"3",5
21,"Driving",65,"3",5
21,"Driving",70,"3",5
21,"Driving",75,"3",5
21,"Driving",80,"3",5
21,"Driving",85,"3",5
21,"Driving",90,"3",5
21,"Driving",95,"3",5
21,"Driving",100,"3",5
22,"Driving",0,"3",5
22,"Driving",5,"3",5
22,"Driving",10,"3",5
22,"Driving",15,"3",5
22,"Driving",20,"3",5
22,"Driving",25,"3",5
22,"Driving",30,"3",5
22,"Driving",35,"3",5
22,"Driving",40,"3",5
22,"Driving",45,"3",5
22,"Driving",50,"3",5
22,"Driving",55,"3",5
22,"Driving",60,"3",5
22,"Driving",65,"3",5
22,"Driving",70,"3",5
22,"Driving",75,"3",5
22,"Driving",80,"3",5
22,"Driving",85,"3",5
22,"Driving",90,"3",5
22,"Driving",95,"3",5
22,"Driving",100,"3",5
23,"Driving",0,"3",5
23,"Driving",5,"3",5
23,"Driving",10,"3",5
23,"Driving",15,"3",5
23,"Driving",20,"3",5
23,"Driving",25,"3",5
23,"Driving",30,"3",5
23,"Driving",35,"3",5
23,"Driving",40,"3",5
23,"Driving",45,"3",5
23,"Driving",50,"3",5
23,"Driving",55,"3",5
23,"Driving",60,"3",5
23,"Driving",65,"3",5
23,"Driving",70,"3",5
23,"Driving",75,"3",5
23,"Driving",80,"3",5
23,"Driving",85,"3",5
23,"Driving",90,"3",5
23,"Driving",95,"3",5
23,"Driving",100,"3",5
24,"Driving",0,"3",5
24,"Driving",5,"3",5
24,"Driving",10,"3",5
24,"Driving",15,"3",5
24,"Driving",20,"3",5
24,"Driving",25,"3",5
24,"Driving",30,"3",5
24,"Driving",35,"3",5
24,"Driving",40,"3",5
24,"Driving",45,"3",5
24,"Driving",50,"3",5
24,"Driving",55,"3",5
24,"Driving",60,"3",5
24,"Driving",65,"3",5
24,"Driving",70,"3",5
24,"Driving",75,"3",5
24,"Driving",80,"3",5
24,"Driving",85,"3",5
24,"Driving",90,"3",5
24,"Driving",95,"3",5
24,"Driving",100,"3",5
0,"Driving",0,"4",2
0,"Driving",5,"4",2
0,"Driving",10,"4",2
0,"Driving",15,"4",2
0,"Driving",20,"4",2
0,"Driving",25,"4",2
0,"Driving",30,"4",2
0,"Driving",35,"4",2
0,"Driving",40,"4",2
0,"Driving",45,"4",2
0,"Driving",50,"4",2
0,"Driving",55,"4",2
0,"Driving",60,"4",2
0,"Driving",65,"4",2
0,"Driving",70,"4",2
0,"Driving",75,"4",2
0,"Driving",80,"4",2
0,"Driving",85,"4",2
0,"Driving",90,"4",2
0,"Driving",95,"4",2
0,"Driving",100,"4",2
1,"Driving",0,"4",2
1,"Driving",5,"4",2
1,"Driving",10,"4",2
1,"Driving",15,"4",2
1,"Driving",20,"4",2
1,"Driving",25,"4",2
1,"Driving",30,"4",2
1,"Driving",35,"4",2
1,"Driving",40,"4",2
1,"Driving",45,"4",2
1,"Driving",50,"4",2
1,"Driving",55,"4",2
1,"Driving",60,"4",2
1,"Driving",65,"4",2
1,"Driving",70,"4",2
1,"Driving",75,"4",2
1,"Driving",80,"4",2
1,"Driving",85,"4",2
1,"Driving",90,"4",2
1,"Driving",95,"4",2
1,"Driving",100,"4",2
2,"Driving",0,"4",3
2,"Driving",5,"4",3
2,"Driving",10,"4",3
2,"Driving",15,"4",3
2,"Driving",20,"4",3
2,"Driving",25,"4",2
2,"Driving",30,"4",2
2,"Driving",35,"4",2
2,"Driving",40,"4",2
2,"Driving",45,"4",2
2,"Driving",50,"4",2
2,"Driving",55,"4",2
2,"Driving",60,"4",2
2,"Driving",65,"4",2
2,"Driving",70,"4",2
2,"Driving",75,"4",2
2,"Driving",80,"4",2
2,"Driving",85,"4",2
2,"Driving",90,"4",2
2,"Driving",95,"4",2
2,"Driving",100,"4",2
3,"Driving",0,"4",3
3,"Driving",5,"4",3
3,"Driving",10,"4",3
3,"Driving",15,"4",3
3,"Driving",20,"4",3
3,"Driving",25,"4",3
3,"Driving",30,"4",3
3,"Driving",35,"4",3
3,"Driving",40,"4",3
3,"Driving",45,"4",3
3,"Driving",50,"4",3
3,"Driving",55,"4",3
3,"Driving",60,"4",3
3,"Driving",65,"4",2
3,"Driving",70,"4",2
3,"Driving",75,"4",2
3,"Driving",80,"4",2
3,"Driving",85,"4",2
3,"Driving",90,"4",2
3,"Driving",95,"4",2
3,"Driving",100,"4",2
4,"Driving",0,"4",3
4,"Driving",5,"4",3
4,"Driving",10,"4",3
4,"Driving",15,"4",3
4,"Driving",20,"4",3
4,"Driving",25,"4",3
4,"Driving",30,"4",3
4,"Driving",35,"4",3
4,"Driving",40,"4",3
4,"Driving",45,"4",3
4,"Driving",50,"4",3
4,"Driving",55,"4",3
4,"Driving",60,"4",3
4,"Driving",65,"4",3
4,"Driving",70,"4",3
4,"Driving",75,"4",3
4,"Driving",80,"4",3
4,"Driving",85,"4",3
4,"Driving",90,"4",3
4,"Driving",95,"4",3
4,"Driving",100,"4",3
5,"Driving",0,"4",3
5,"Driving",5,"4",3
5,"Driving",10,"4",3
5,"Driving",15,"4",3
5,"Driving",20,"4",3
5,"Driving",25,"4",3
5,"Driving",30,"4",3
5,"Driving",35,"4",3
5,"Driving",40,"4",3
5,"Driving",45,"4",3
5,"Driving",50,"4",3
5,"Driving",55,"4",3
5,"Driving",60,"4",3
5,"Driving",65,"4",3
5,"Driving",70,"4",3
5,"Driving",75,"4",3
5,"Driving",80,"4",3
5,"Driving",85,"4",3
5,"Driving",90,"4",3
5,"Driving",95,"4",3
5,"Driving",100,"4",3
6,"Driving",0,"4",4
6,"Driving",5,"4",4
6,"Driving",10,"4",4
6,"Driving",15,"4",4
6,"Driving",20,"4",3
6,"Driving",25,"4",3
6,"Driving",30,"4",3
6,"Driving",35,"4",3
6,"Driving",40,"4",3
6,"Driving",45,"4",3
6,"Driving",50,"4",3
6,"Driving",55,"4",3
6,"Driving",60,"4",3
6,"Driving",65,"4",3
6,"Driving",70,"4",3
6,"Driving",75,"4",3
6,"Driving",80,"4",3
6,"Driving",85,"4",3
6,"Driving",90,"4",3
6,"Driving",95,"4",3
6,"Driving",100,"4",3
7,"Driving",0,"4",4
7,"Driving",5,"4",4
7,"Driving",10,"4",4
7,"Driving",15,"4",4
7,"Driving",20,"4",4
7,"Driving",25,"4",4
7,"Driving",30,"4",4
7,"Driving",35,"4",4
7,"Driving",40,"4",4
7,"Driving",45,"4",4
7,"Driving",50,"4",4
7,"Driving",55,"4",4
7,"Driving",60,"4",4
7,"Driving",65,"4",3
7,"Driving",70,"4",3
7,"Driving",75,"4",3
7,"Driving",80,"4",3
7,"Driving",85,"4",3
7,"Driving",90,"4",3
7,"Driving",95,"4",3
7,"Driving",100,"4",3
8,"Driving",0,"4",4
8,"Driving",5,"4",4
8,"Driving",10,"4",4
8,"Driving",15,"4",4
8,"Driving",20,"4",4
8,"Driving",25,"4",4
8,"Driving",30,"4",4
8,"Driving",35,"4",4
8,"Driving",40,"4",4
8,"Driving",45,"4",4
8,"Driving",50,"4",4
8,"Driving",55,"4",4
8,"Driving",60,"4",4
8,"Driving",65,"4",4
8,"Driving",70,"4",4
8,"Driving",75,"4",4
8,"Driving",80,"4",4
8,"Driving",85,"4",4
8,"Driving",90,"4",4
8,"Driving",95,"4",4
8,"Driving",100,"4",4
9,"Driving",0,"4",4
9,"Driving",5,"4",4
9,"Driving",10,"4",4
9,"Driving",15,"4",4
9,"Driving",20,"4",4
9,"Driving",25,"4",4
9,"Driving",30,"4",4
9,"Driving",35,"4",4
9,"Driving",40,"4",4
9,"Driving",45,"4",4
9,"Driving",50,"4",4
9,"Driving",55,"4",4
9,"Driving",60,"4",4
9,"Driving",65,"4",4
9,"Driving",70,"4",4
9,"Driving",75,"4",4
9,"Driving",80,"4",4
9,"Driving",85,"4",4
9,"Driving",90,"4",4
9,"Driving",95,"4",4
9,"Driving",100,"4",4
10,"Driving",0,"4",5
10,"Driving",5,"4",5
10,"Driving",10,"4",5
10,"Driving",15,"4",5
10,"Driving",20,"4",5
10,"Driving",25,"4",4
10,"Driving",30,"4",4
10,"Driving",35,"4",4
10,"Driving",40,"4",4
10,"Driving",45,"4",4
10,"Driving",50,"4",4
10,"Driving",55,"4",4
10,"Driving",60,"4",4
10,"Driving",65,"4",4
10,"Driving",70,"4",4
10,"Driving",75,"4",4
10,"Driving",80,"4",4
10,"Driving",85,"4",4
10,"Driving",90,"4",4
10,"Driving",95,"4",4
10,"Driving",100,"4",4
11,"Driving",0,"4",5
11,"Driving",5,"4",5
11,"Driving",10,"4",5
11,"Driving",15,"4",5
11,"Driving",20,"4",5
11,"Driving",25,"4",5
11,"Driving",30,"4",5
11,"Driving",35,"4",5
11,"Driving",40,"4",5
11,"Driving",45,"4",5
11,"Driving",50,"4",5
11,"Driving",55,"4",5
